nlp_text,property_apartment,property_house,property_villa,property_land,property_commercial,transaction_sale,transaction_rent,transaction_negotiable,transaction_urgent,condition_new_or_renovated,condition_needs_renovation,comfort_furnished,comfort_air_conditioning,comfort_heating,comfort_parking_or_garage,comfort_elevator,comfort_balcony_or_terrace,comfort_garden,comfort_pool,comfort_security,comfort_double_glazing,location_sea_view,location_near_beach,location_near_school,location_near_transport,location_city_center,standing_luxury,standing_high_quality_finishing,signal_low_quality_or_vague
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""Nouvelle résidence | Transaction type: vente | Governorate: vous propose des appartements à vendre à prix compétitif.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Title: 54925/27462821_6f7e60b225e6e6d0.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""A vendre un appartement S+2 dans une Résidence avec piscine | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Property type: 120.0 | Zone: Appartement,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""À VENDRE UN APPARTEMENT S+4 À RIADH LANDALOUS | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""𝙰 𝚟𝚎𝚗𝚍𝚛𝚎 | Transaction type: vente",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Title: 54972/27486019_4652ce4d65fcf3cf.jpg | Property type: Hammamet Nord,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""S+2 à vendre | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Property type: ""S+2 à vendre | Zone: au 2ème étage.",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""🏗️ Lancement de Vente – Résidence Haut Standing à La Nouvelle Soukra 🌿 | Transaction type: vente",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Transaction type: 1.0 | Governorate: 1.0 | Zone: Appartement,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""𝐀 𝐯𝐞𝐧𝐝𝐫𝐞 𝐮𝐧 𝐚𝐩𝐩𝐚𝐫𝐭𝐞𝐦𝐞𝐧𝐭 𝐒+𝟐 𝐚̀ 𝙠𝙚́𝙡𝙞𝙗𝙞𝙖 | Transaction type: vente",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Title: 75.0 | Zone: 55118/27559418_60794959484cc40e.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""𝐀 𝐯𝐞𝐧𝐝𝐫𝐞 𝐚𝐩𝐩𝐚𝐫𝐭𝐞𝐦𝐞𝐧𝐭 𝐒+𝟐 𝐝𝐚𝐧𝐬 𝐮𝐧𝐞 𝐫𝐞́𝐬𝐢𝐝𝐞𝐧𝐜𝐞 𝐚𝐯𝐞𝐜 𝐩𝐢𝐬𝐜𝐢𝐧𝐞 | Transaction type: vente",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Title: 54927/27463518_808699135b7bf308.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""A vendre au rez de chaussée d un joli immeuble s1 de 90m2  retappé chauff centrale clims 2 séchoirs | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""🏠 للبيع شقة S+3 ممتازة في حمام سوسة الغرابي– طريق رئيسي. الطابق3 | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""🏠 للبيع شقة S+3 ممتازة في حمام سوسة الغرابي– طريق رئيسي. الطابق3",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""Realpace immobilière vous propose à la vente un appartement s2 | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Title: A vendre appartement s2 | Description: 1.0 | Property type: Appartement,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""𝘼____ 𝙑𝙀𝙉𝘿𝙍𝙀 | Transaction type: vente",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zone: ""𝘼____ 𝙑𝙀𝙉𝘿𝙍𝙀",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""𝘼____ 𝙑𝙀𝙉𝘿𝙍𝙀 | Transaction type: vente",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Title: ""𝘼____ 𝙑𝙀𝙉𝘿𝙍𝙀",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""Résidence STAR 2 (Réf: V1309) | Transaction type: vente",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 1.0 | Property type: 127.0 | Zone: Appartement,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""𝘼____ 𝙑𝙀𝙉𝘿𝙍𝙀 | Transaction type: vente",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Title: ""𝘼____ 𝙑𝙀𝙉𝘿𝙍𝙀",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""A vendre un appartement à Hammamet nord dans un quartier chic proche de toutes les commodités | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Title: Appartement | Property type: https://www.tunisiapromo.com/gallery/photo-1-455407.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""𝐀 𝐯𝐞𝐧𝐝𝐫𝐞 𝐚𝐩𝐩𝐚𝐫𝐭𝐞𝐦𝐞𝐧𝐭 𝐒+𝟐 𝐝𝐚𝐧𝐬 𝐮𝐧𝐞 𝐫𝐞́𝐬𝐢𝐝𝐞𝐧𝐜𝐞 𝐚𝐯𝐞𝐜 𝐩𝐢𝐬𝐜𝐢𝐧𝐞 | Transaction type: vente",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Property type: Appartement,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""Avendre Appartement S3 à Cité elghazela | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Title: Appartement | Property type: https://www.mubawab-media.com/ad/8/242/989F/h/Screenshot_20250727-162302_Photos_81311943.avif,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""Appartement s+2 a vendre | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zone: ""Appartement s+2 a vendre",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""Un appartement au quatrième étage avec ascenseur en S+3 de 126m² situé au cœur de La Manouba dans un quartier calme et sécurisé. La partie jour donne sur un salon avec balcon | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Property type: legacy_ahmed | Transaction type: 1.0 | Zone: 126.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""A vendre Appartement S3 manouba   au 2eme etage dans une résidence sécurisée | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""A vendre un appartement (s+2) jamais habités à hamam sousse | Transaction type: vente | Governorate: 30m à la plage",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Description: 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""A  vendre un appartement S+3 de 80 m²  situé dans un endroit très calme à cité Jardin | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Title: ""A  vendre un appartement S+3 de 80 m²  situé dans un endroit très calme à cité Jardin | Property type: à l'entour du cité ettahrir Bardo 2",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""L'agence Nixon Immo  vous propose pour la vente d'un appartement de 75m2 Hall+3 au RDC sans ascenseur situé à cité kathra | Transaction type: vente",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Title: vente hall+3 | Property type: Appartement | Transaction type: 1.0 | Zone: Ariana,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""L'agence Nixon Immo  vous propose pour la vente d'un appartement de 75m2 Hall+3  au RDC   sans ascenseur  situé à  cité kathra | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Title: vente hall+3 | Property type: Appartement | Transaction type: 1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""Appartement en s plus 3 à vendre à cité alwahat | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Title: legacy_ahmed | Zone: Appartement a vendre,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""للبيع شقة  s+2 في قلب ياسمين الحمامات خطوة على البحر🌊🌊المساحة : 120 م ب 340مليون💰💰 | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Title: 120.0 | Property type: vendre | Zone: 54938/27469159_a3c0e2fafacacb8a.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""Emplacement : Nkhilette | Transaction type: vente",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Title: ☎️9️ | Property type: Appartement | Zone: Nkhilette,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""📍 أربعة شقق للبيع بطريق قابس كلم 6 – موقع هادئ ومتميز | Transaction type: vente",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Title: legacy_ahmed | Zone: أربعة منازل للبيع في طريق قابس صفاقس,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""A louer ou à  vendre un grand appartement pour usage bureautique | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""CLÉ D'OR IMMOBILIER met en vente: | Transaction type: vente",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ajoutant à la commodité de ce bien rare. Ne manquez pas cette opportunité unique ! Contactez nous dès aujourd'hui pour une visite"" | Transaction type: complétée par un séchoir pratique. L'appartement dispose d'une salle d'eau pour invités et d'une suite parentale luxueuse avec placards intégrés et une salle d'eau privative équipée d'une baignoire. Les trois autres chambres sont toutes dotées de dressing intégrés",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Description: ""🏠 À VENDRE – Appartement S+1 Haut Standing ✨ | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Title: legacy_ahmed | Description: 1.0 | Zone: 🏠 À VENDRE – Appartement S+1 Haut Standing ✨,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""🏠 À VENDRE – Appartement S+1 Haut Standing ✨ | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Title: legacy_ahmed | Description: 1.0 | Zone: 🏠 À VENDRE – Appartement S+1 Haut Standing ✨,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""🏠 À VENDRE – Appartement S+1 Haut Standing ✨ | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Title: legacy_ahmed | Description: 1.0 | Zone: 🏠 À VENDRE – Appartement S+1 Haut Standing ✨,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""🏠 À VENDRE – Appartement S+1 Haut Standing ✨ | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Title: legacy_ahmed | Description: 1.0 | Zone: 🏠 À VENDRE – Appartement S+1 Haut Standing ✨,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""A vendre un appartement s3 dans une résidence sécurisée à Manar 3 à côte du centre commercial Manar City | Transaction type: vente",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Transaction type: salle de bain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transaction type: salle de bain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: gouvernerat_centroid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transaction type: [],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Title: 110.0 | Property type: à vendre | Zone: 55368/27684497_e1e9d0f060c5cd84.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""un appartement s2 de luxe ain zaghouan nord un emplacement stratégique à proximité de toute commodités il dispose : | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Description: climatisation centrale . | Transaction type: d'une isolation thermique et phonique,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 1.0 | Property type: S2 à v à ain zaghouan nord | Zone: http://tunisie-annonce.com/upload2/202504/tunisie-annonce.com/photos/789109_20250422_100725.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: climatisation centrale . | Transaction type: d'une isolation thermique et phonique,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""agence Basma Immobilière vous propose à vendre un spacieux appartement de type S2 d'une superficie120m² situé à soviva chatt mariem en 2éme étage avec escalier | Transaction type: vente | Governorate: paisible et à proximité de toutes les commodités.",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""🌊A Vendre -S+3 Pieds Dans L'eau avec titre individuel | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""💚A vendre💚 | Transaction type: vente",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Property type: ""💚A vendre💚",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""شقة الطابق الأول  2 غرف و صالة . | Transaction type: vente",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Title: Appartement | Property type: 54931/27465975_2a0000c8cecfdf31.jpg | Transaction type: 1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""𝘼____ 𝙑𝙀𝙉𝘿𝙍𝙀 | Transaction type: vente",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zone: ""𝘼____ 𝙑𝙀𝙉𝘿𝙍𝙀",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transaction type: [],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Property type: 74.0 | Zone: Appartement,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""𝙰 𝚟𝚎𝚗𝚍𝚛𝚎 | Transaction type: vente",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: "" | Transaction type: vente",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Title: Appartement | Property type: https://b3g4.fra01.idrivee2-68.com/images-mirror/54932/27466085_286245550.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""ennasr homing met en vente un s3 dans une belle résidence a jinen ennasr bon voisinage | Transaction type: vente",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Title: 165.0 | Description: 1.0 | Property type: Vente ennasr2 s3 trés haut standig | Zone: https://www.mubawab-media.com/ad/8/166/517F/h/1750693684396_80525092.avif,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""Cet appartement se trouve au premier étage de la résidence La Marina | Transaction type: vente | Governorate: est équipée d'une hotte et d'un four",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Title: legacy_ahmed | Zone: S2 de 128m² vue canal à la Marina,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Governorate: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""Speranza immobilière Hammamet vous propose | Transaction type: vente",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Title: Vente Appartement Opaline S+1 | Property type: Appartement | Zone: Hammamet,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transaction type: [],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Title: Khzema | Description: 1.0 | Zone: ""On vous propose un S3 spacieuse 97 mètre carré habitable sur la GP1 à Khezama Est composé de : Trois chambres dont deux avec placards cuisine",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Description: ""À Vendre – S+1 Neuf à Tantana | Transaction type: vente",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Description: proche de toutes commodités. Idéal pour résidence | Transaction type: une cuisine équipée,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Title: A vendre S1 neuf a tantana 3 minutes de la plage 🏖️🌍 | Property type: Appartement | Transaction type: 1.0 | Zone: Carthage,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
